Acc_ID,Limit,SEX,EDUCATION,MARRIAGE,Debt,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
22498,60100,1,2,2,28,23147,23873,26456,28109,28720,28308,1402,3000,2100,1205,1200,2000,1
22499,360400,2,2,1,29,9282,6203,5160,2453,570,0,6215,1025,2465,576,0,0,1
22500,180500,1,2,1,39,14485,33920,5204,13263,6817,4188,34046,5217,13263,6005,1000,4085,0
22501,30400,2,1,2,27,13894,15379,16149,15593,15908,16757,2006,1300,0,565,1100,1000,1
22502,620400,2,1,2,40,1968,35708,1249,-119,23969,5567,35706,1241,119,24093,0,0,0
22503,50100,2,1,2,24,2334,5,7,0,0,0,7,0,0,2,0,0,0
22504,80200,1,2,2,33,81118,77654,40636,23697,6557,32763,5006,1200,0,5005,37000,3000,0
22505,90100,2,1,1,39,1248,5,2374,-1438,-1438,66129,4,2366,1068,1,67567,2500,0
22506,210500,2,1,2,34,3,5,7,0,0,0,3,0,0,0,0,0,0
22507,10400,1,1,2,26,4217,6481,6230,6347,12856,8078,2504,0,227,242,3412,0,1
22508,20200,2,3,1,59,8289,10983,11215,11227,12042,12850,3004,700,500,1005,1000,1000,1
22509,20300,1,2,2,23,8224,7953,8967,9456,10150,10727,3,1300,800,1003,900,2130,1
22510,50300,1,3,1,41,24094,13703,14916,15033,15705,11616,4,1475,600,1004,500,570,0
22511,60300,2,2,1,43,58269,57928,58994,17350,17937,17298,3205,3000,800,1002,1000,1000,0
22512,50300,2,2,1,26,49774,50266,50636,30192,30297,28541,2089,1726,1013,1063,1135,886,0
22513,80200,2,1,2,54,5,5,9,0,0,0,6,0,0,0,0,0,0
22514,30400,2,3,1,34,39579,40000,38058,35435,31976,29704,3801,1700,1100,3,1030,1000,1
22515,250500,2,1,1,39,6355,6795,10425,7720,37543,31337,6795,5418,7720,37608,0,0,0
22516,30200,1,3,1,50,1263,1266,1267,1261,1261,1261,1262,1261,1261,1261,1261,1261,0
22517,260300,2,2,1,42,212,222,622,2339,1474,1254,224,613,2339,3,1254,431,0
22518,30500,2,2,2,41,26984,26269,27249,27440,28000,0,2,1500,600,563,0,15225,0
22519,50100,1,2,2,23,22620,21420,20777,21339,19382,18577,1673,1283,853,1004,758,475,0
22520,200400,1,1,1,42,391,399,395,822,386,540,405,390,830,405,550,310,0
22521,50100,2,2,2,46,335,335,4981,4810,330,330,332,4975,4838,335,330,330,0
22522,60100,2,2,2,43,60675,58934,60342,59384,60861,59241,2742,3000,2300,2603,2200,2665,0
22523,20400,1,2,2,32,28676,15496,16305,16428,0,0,1395,1200,329,5,0,8644,0
22524,190200,2,2,1,37,185793,185964,179467,162482,158137,157956,7488,5902,7061,4907,6057,5381,0
22525,260200,2,1,1,42,1,5853,9,8839,62140,6647,5849,0,8839,62140,6647,7573,0
22526,20500,2,2,3,47,2,5,398,390,390,150,5,390,0,0,150,390,0
22527,200400,1,3,3,49,7333,4765,3536,11711,38079,0,4781,3529,11726,35004,0,0,0
22528,50500,1,2,2,25,49287,48575,49370,47907,18145,17495,1788,3264,1400,3001,350,133,0
22529,20400,1,2,2,29,19445,18856,19256,18648,20040,19464,4,1000,0,2002,0,817,1
22530,150200,2,2,2,32,58,-89,-202,-208,993,0,6,239,0,1202,0,2184,0
22531,50300,2,2,1,50,3129,25367,23691,22833,1352,20791,25374,1237,457,1354,20794,540,0
22532,20400,1,2,1,46,1824,2877,2719,2882,9235,1719,2892,2720,2890,9267,1824,1701,0
22533,180100,2,1,2,31,173097,131044,132275,144990,152632,155935,7004,4900,15000,10000,6000,6500,0
22534,50100,1,2,2,26,7242,8269,9281,9609,9657,9927,2645,1153,489,351,431,198,0
22535,210500,2,2,2,38,4,5,219,3066,13206,10583,3,212,3066,13211,212,0,0
22536,50200,1,2,1,54,2073,1537,3112,2721,780,0,2,2000,5,1,0,0,0
22537,80100,2,1,2,27,3414,4494,5353,5454,5598,178,1147,1000,109,144,0,0,0
22538,330500,1,1,2,38,5,5,6,0,0,1624,6,0,0,0,1624,0,0
22539,400400,2,1,1,39,127,128,130,0,349,0,125,123,0,354,0,0,0
22540,280400,2,2,1,42,40485,42543,44567,45450,46715,47642,2722,2741,1630,2003,1705,1572,0
22541,30400,2,2,2,44,31278,30504,29748,28736,28336,28336,6,0,0,5,0,18,1
22542,40300,2,1,2,31,18928,21300,25929,25209,26636,29197,3002,5000,0,2001,3000,0,0
22543,50300,2,2,1,37,50924,50372,41634,42297,43031,45837,1719,1991,1661,1569,3526,0,1
22544,180400,2,1,2,27,3002,5,6,0,0,0,4,0,0,5,0,0,0
22545,50100,2,2,1,36,20380,19432,19599,19209,19456,35976,1655,800,200,676,636,660,0
22546,300500,2,1,1,35,57,5,858,0,0,112,7,849,0,1,112,550,0
22547,50500,1,2,2,24,47875,44551,28637,19502,1971,7538,1551,1519,1035,296,20300,1000,0
22548,50300,1,2,1,38,2404,2405,2407,2400,2400,2400,7,0,0,2,0,0,1
22549,100300,2,1,2,31,95892,95439,97416,98611,100787,102261,2001,4400,3700,4704,3300,3700,0
22550,20500,2,2,1,39,19973,19573,19195,13708,11467,10614,1405,2000,1500,1004,1000,2000,0
22551,230300,2,1,1,38,931,287,289,2427,282,282,287,282,2427,286,282,1886,0
22552,70500,2,1,1,31,68535,69480,69589,69589,68728,69304,3301,3100,2800,2605,2940,3000,0
22553,360200,1,1,2,34,784,291,8,0,390,-200,288,0,0,394,0,0,0
22554,50300,1,2,2,27,10697,10391,10001,9993,15300,0,6,0,200,5310,0,0,1
22555,200400,1,1,1,40,4,5,6,0,0,3983,7,0,0,4,3983,0,0
22556,50200,1,1,2,24,3068,3630,7,0,0,0,3632,0,0,5,0,0,1
22557,200100,1,2,2,34,98995,96571,103025,100464,102844,105505,2,9000,0,4000,4500,4000,0
22558,120200,2,2,1,44,4,1004,8,0,0,0,1000,0,0,4,0,0,1
22559,170200,2,1,2,41,60516,33716,21667,23307,15135,3527,5017,5000,6538,4170,3527,7521,0
22560,170500,2,2,1,30,-805,-802,-800,-807,-1169,-1531,7,0,0,1,0,0,0
22561,180300,2,1,2,36,5451,155,157,150,150,150,6,0,0,0,0,0,1
22562,50100,2,1,2,34,7366,5185,31908,11044,0,0,41,32013,11079,5,0,0,0
22563,260300,2,2,1,30,716,716,5521,1989,711,8503,713,5514,0,713,8503,3011,0
22564,50100,1,2,2,32,18195,12526,14317,14769,15925,15441,7,2000,1000,1547,764,3000,0
22565,60100,2,1,2,24,17193,17869,18417,18393,18238,18345,1706,1600,1000,1003,1000,2000,0
22566,80100,2,2,1,25,48579,50794,54944,55735,56699,55632,3005,5000,2300,2002,0,2500,0
22567,30300,1,1,2,36,26978,28149,28287,25990,25999,26425,2005,1339,849,1125,1043,0,1
22568,20500,1,2,1,38,5567,6532,6282,6470,7366,8044,1201,0,300,1004,800,0,1
22569,230500,2,1,1,44,2918,4208,173,3351,1644,1733,4210,200,3351,1649,1733,4737,0
22570,130500,1,2,2,26,119806,118742,113695,59473,-1518,-1518,5105,4600,3000,0,0,0,1
22571,110200,2,2,1,40,132066,126646,120217,112912,85884,87764,5003,5000,3600,3201,4000,3000,0
22572,280300,2,1,2,30,33211,531,9261,21254,1608,407,732,9298,21360,1616,2,4069,0
22573,150100,2,2,1,34,-1469,137054,145908,146168,149712,-288,140921,10000,3119,3744,0,57916,0
22574,80500,2,3,1,43,52458,20930,15122,12465,6925,6049,11502,3000,4000,1263,6100,0,0
22575,360500,1,1,1,35,3189,3763,-1353,113091,114251,117922,1026,1361,116380,4004,5001,4001,0
22576,200400,1,3,1,42,205282,132,3634,6303,73,-63,271,3700,3000,394,128,90000,0
22577,80200,2,1,2,27,45394,46728,41994,40060,38124,37140,5001,2000,2000,2003,3000,2000,0
22578,640500,2,1,2,31,116716,77898,60266,40539,26432,5018,4003,4000,2003,7206,5314,3535,0
22579,200100,1,1,1,30,199422,188783,195344,194775,197105,204122,2,8278,4100,180000,202317,0,0
22580,150300,2,1,1,32,10428,-15,-12,-20,-20,-20,4,0,0,0,0,0,0
22581,20400,1,3,1,41,304,305,309,300,300,300,6,0,0,2,0,0,1
22582,130400,1,2,2,27,126459,128184,75533,76862,6131,27117,4258,3000,1537,10003,21300,651,0
22583,20300,2,2,2,28,17939,18803,19355,8007,4890,0,1461,1005,160,102,0,0,0
22584,60100,1,1,1,35,8312,7570,8380,7565,7565,7565,7570,8373,7565,7570,7565,7565,0
22585,80400,2,2,1,28,395,5,786,0,0,0,393,780,0,5,0,0,0
22586,70300,2,2,1,42,6019,8803,3816,2790,0,4513,3004,1500,0,0,4513,0,0
22587,50200,2,2,2,24,34451,35550,36629,40767,41495,42377,1976,1950,5100,1701,1700,700,0
22588,160500,1,2,2,36,144958,112506,115116,104295,61950,0,6007,5950,5128,3502,0,0,0
22589,140400,2,2,3,31,107065,104634,98459,96149,96500,96550,4601,4333,3381,3640,3645,3440,0
22590,210300,2,2,2,32,1657,33262,34404,35321,36249,37047,32002,2000,1500,1504,1400,1600,0
22591,120100,1,1,1,35,118098,120460,116067,116959,112050,111153,12004,0,9500,1,4100,5000,1
22592,180200,1,1,2,42,123710,126434,20657,7751,1630,0,6024,1074,2038,824,0,0,0
22593,10300,1,2,2,33,9301,9581,9037,9644,9790,9990,1136,1384,1000,196,200,0,0
22594,170400,1,1,2,30,73259,68010,63317,57304,51663,45795,2504,3000,2200,2000,1700,1500,0
22595,20100,1,2,2,24,9553,10872,11591,12899,13087,13327,1481,1198,1512,701,600,2700,0
22596,200100,2,1,2,30,181826,185511,190984,193800,190936,186183,6005,7000,6000,6002,5400,5400,0
22597,200500,2,2,1,35,103878,66899,12482,14208,15270,14880,2040,3000,2083,10005,0,1286,1
22598,140500,2,2,2,34,3006,3139,9,0,1186,0,3135,0,0,1187,0,1047,1
22599,40400,2,1,2,27,7905,7633,10279,9961,10495,12161,3,2775,0,1001,2000,1800,1
22600,20300,2,3,2,56,9782,10145,9366,9833,9153,9116,2003,1000,1000,2,500,500,0
22601,140300,1,1,1,44,1876,1254,1879,1453,1453,1034,1255,1872,1453,1457,1034,1872,0
22602,500400,2,1,2,46,87207,90492,19898,20377,32177,41677,5304,10000,1200,12004,10000,0,0
22603,360500,1,1,1,40,167687,3293,75251,6468,3169,3130,3307,75260,6484,27,3144,3458,0
22604,60200,2,3,2,45,56408,57770,59207,31437,32113,33591,2303,2600,1600,1202,2000,1300,0
22605,140100,1,1,2,30,3239,4329,5484,4490,1500,-51183,4345,5491,2013,1515,18,89898,0
22606,220200,2,2,1,38,136559,139458,142303,145127,148159,151462,5105,5163,5196,5374,5761,5396,0
22607,280400,2,1,2,32,411,3982,1721,1430,6877,6479,3981,1726,1430,6877,6479,720,0
22608,50200,1,2,2,44,47674,48107,45724,44142,40981,43634,2007,1731,1955,1457,3300,0,0
22609,120500,2,1,2,34,32056,39866,42963,43876,27231,249,10004,5000,3132,2,0,115660,0
22610,50200,2,2,2,54,7344,7974,8840,10931,11578,10547,1141,1002,13359,803,0,426,0
22611,50400,2,3,2,33,48241,49102,43771,37657,38530,39409,1758,1614,1627,1500,1500,1822,0
22612,160200,2,1,2,33,167,3,4,499,284,1248,3,0,501,289,1254,99,0
22613,30500,1,3,2,55,29688,26333,27429,28307,28902,29506,1431,1520,1405,1003,1006,1451,0
22614,50400,2,2,2,24,31810,32993,34943,34076,34685,33976,2003,2800,0,1300,0,3700,1
22615,20400,2,2,1,31,9669,12191,11708,13474,13006,13743,2703,0,2000,4,1055,0,1
22616,250100,1,1,1,43,352019,341605,321239,307354,285901,272322,15215,8273,8100,105,8942,254000,1
22617,50100,2,2,2,22,393,1504,787,797,1166,0,1503,780,797,1166,0,0,1
22618,210200,2,1,2,33,1401,2805,1409,1400,27100,25644,2802,1400,0,27101,1543,75000,0
22619,200500,2,1,2,27,134782,138354,141829,145144,148268,151604,6004,6000,6000,6005,6000,6200,0
22620,240100,2,2,2,41,127924,93271,95844,49459,47631,37750,4001,4840,4000,1505,2000,2000,0
22621,160400,1,2,2,61,86254,85769,83770,75088,69753,66574,5006,4214,4014,2500,3000,3000,0
22622,140500,2,2,1,33,52827,52716,50448,47945,17990,15735,3001,5007,10000,5012,5000,10000,0
22623,180200,2,1,2,29,2,657,7,326,2005,474,656,0,326,2010,474,326,0
22624,80500,2,2,2,26,68253,68822,71187,68997,70364,71842,3005,3500,3000,2506,2596,3000,0
22625,550100,1,2,1,48,68332,76802,55208,30000,0,0,10001,20000,5000,2,0,0,0
22626,220200,1,1,2,40,197603,201713,121505,124409,68319,0,8201,5100,5400,3300,0,0,0
22627,480300,1,2,1,40,428931,436430,300140,315067,321825,328781,15003,30000,20000,12000,12500,12200,0
22628,60500,2,1,2,24,58842,60975,58090,59882,19663,29343,3704,1400,2000,502,30000,1100,0
22629,110400,2,2,1,38,10450,10149,14522,19396,9298,14116,6,5000,5000,4,5000,0,1
22630,60100,2,3,2,27,38727,39769,41090,41741,42461,43457,1670,1983,1640,1546,1703,1758,0
22631,470100,2,2,1,56,358584,351300,358679,367492,374249,381132,1,13033,14800,14364,13897,14425,0
22632,30500,1,2,2,32,27831,28677,29630,30271,24536,22913,1603,1500,1000,1005,1000,1000,0
22633,50500,2,5,2,26,42208,43522,44337,45404,46363,47630,2007,1800,1800,1702,2000,3700,0
22634,150100,1,2,1,25,139126,5,442,0,81824,83101,1,870,0,82261,3018,3102,0
22635,130400,2,3,1,27,24886,26201,25484,22394,17907,1739,1743,2000,1209,1120,1739,35,0
22636,60300,1,3,2,32,54955,56026,54134,58732,59306,59728,2603,4553,5800,2000,1000,1462,1
22637,50200,1,2,2,45,20998,21748,22308,4067,1290,0,3006,3007,1000,1295,0,0,0
22638,260300,1,1,2,38,97628,99680,59942,61680,65403,66745,5201,2961,3000,5004,2700,2800,0
22639,240400,2,1,1,39,320,5,8,0,0,0,1,0,0,2,0,0,0
22640,20200,2,2,1,35,13556,16518,17556,18907,19114,19186,3193,1600,3570,801,901,1,0
22641,90500,2,3,1,43,87244,88524,84580,78617,64344,63417,10006,3519,5014,2683,4600,1000,0
22642,390500,2,2,1,41,359642,283215,240884,190709,191162,195336,11105,13163,8349,6840,7252,7800,0
22643,20200,2,2,1,52,2,395,188,891,501,1051,782,181,1100,5,1100,4030,0
22644,100400,2,2,2,26,13393,10582,8911,0,4290,0,10615,8944,200,4293,0,0,0
22645,200500,1,2,2,33,196554,178614,180364,168935,88883,88973,8003,6500,6146,3305,2476,5749,0
22646,470200,1,3,1,41,1,5,8,0,0,0,6,0,0,1,0,789,0
22647,190500,2,2,1,54,178,1552,6108,4803,5039,0,1553,6101,4803,5040,0,0,0
22648,110200,2,2,2,33,108162,106817,108472,108829,110557,106082,5407,5400,4100,4102,4100,4200,0
22649,30300,2,3,1,25,27555,30691,29922,29994,27310,27778,3610,2,1731,1097,1026,1964,0
22650,220300,2,3,1,35,1041,1067,9,0,0,0,1064,0,0,1,0,0,0
22651,220400,1,1,1,36,6435,6291,4911,9078,3583,4682,6308,4927,9123,3589,4698,13774,0
22652,20300,1,2,1,33,16854,17623,18202,17759,18759,5340,1441,1400,355,1001,126,450,0
22653,200200,2,1,2,27,118268,103119,85705,64423,49432,34814,3267,5114,1613,1403,3055,7043,0
22654,210200,2,2,2,33,46258,50491,54027,58091,61630,65576,5001,5000,5000,4500,5000,5000,0
22655,50300,2,3,2,27,8302,5846,3757,0,0,0,1251,1000,0,4,0,40277,0
22656,400500,2,1,1,37,4693,10048,17889,9322,15693,5588,10101,18057,9368,15775,5616,10173,0
22657,360300,1,3,2,56,393,395,398,390,390,390,396,390,390,390,390,96702,0
22658,520200,1,2,1,36,10002,10005,10009,10317,10000,126247,10003,10000,10317,10002,126247,4666,0
22659,20200,1,2,2,27,12592,721,249,19853,20157,20182,3,1000,20000,1002,720,1800,0
22660,460300,2,1,2,34,13379,12781,8371,20465,13714,38090,12841,8403,20552,13780,38266,25005,0
22661,20500,1,3,2,60,16359,19079,18489,20329,19616,19303,3001,0,2300,4,0,0,1
22662,300200,2,1,1,44,21954,32910,14467,18061,8016,5768,32907,14458,18061,8016,5768,7229,0
22663,210500,2,2,1,46,203278,188960,183782,152509,136376,131656,6516,7113,6011,4474,4513,4261,0
22664,50400,2,3,1,53,5977,6410,6834,6229,390,390,2004,2000,1004,10,390,390,0
22665,180100,2,2,1,33,5,205,109,300,200,499,206,0,300,1,399,100,0
22666,100500,1,3,1,36,96524,98733,74246,75704,55704,56810,3944,2515,2516,4027,2032,2112,0
22667,120100,2,2,2,25,38843,38978,37717,4293,4305,5128,2307,1200,1000,1003,888,60000,0
22668,70400,2,3,1,57,68470,64662,55207,26213,26734,27304,2252,1519,1435,956,1000,1060,0
22669,390200,2,2,1,33,2076,5,688,10943,9942,11168,7,682,11130,9944,6600,1000,0
22670,130200,2,1,2,29,8509,27054,6,0,0,0,27056,0,0,5,0,0,0
22671,20500,2,2,1,40,20251,36355,18916,33500,-15306,20000,3002,3000,290,5002,35306,0,0
22672,450300,2,3,2,41,5456,25953,53945,14602,18065,19239,26733,55367,15174,10530,10037,48551,0
22673,90500,2,2,2,27,11182,11242,9449,5318,11928,15558,3198,8823,0,7000,6660,10000,0
22674,280500,1,2,1,45,149804,131176,132171,133948,133070,135089,6155,6256,6275,5017,5363,4000,0
22675,80500,2,2,2,24,1747,2529,5104,6107,7141,7355,1204,3000,1500,1504,700,500,0
22676,20200,1,2,2,26,19402,20615,19688,19593,20001,19466,3235,0,815,862,832,560,0
22677,50400,2,2,1,30,38615,37514,15386,12590,11209,7448,6,5000,0,3027,5000,4000,0
22678,200200,2,2,1,33,47554,51432,52680,53682,51841,52921,5003,2672,2492,2010,2069,2258,0
22679,520100,2,1,2,36,57541,60917,56737,55758,57911,54152,5002,7000,5000,5007,5000,5000,0
22680,70200,2,1,2,29,48912,50176,51247,52196,53747,47695,2054,2100,2000,2002,2100,1500,1
22681,50300,1,2,1,43,12666,42990,15093,17245,17316,17297,2005,2000,17000,1000,1000,2955,0
22682,80300,1,2,2,29,77705,19582,22039,57522,58939,60790,2003,2800,36000,2502,3000,5000,0
22683,110200,2,1,2,34,30856,31962,37059,36303,42800,38381,1907,6000,0,8000,0,5000,0
22684,310100,1,1,2,34,10882,12915,999,0,1715,11936,12915,990,0,1716,11936,277,0
22685,230200,1,3,1,54,2153,9418,6027,18468,9665,28100,9416,6161,18468,9670,28100,3480,0
22686,420500,1,1,1,36,18038,9949,3262,-16,-16,-16,3052,3016,0,0,0,3262,0
22687,50300,1,1,1,27,5477,5896,6602,8400,4041,4815,1501,1000,2000,1004,1000,2000,0
22688,100100,1,3,2,50,58434,36851,35545,34958,34039,33650,2005,2000,2000,2001,2000,20000,0
22689,240400,2,3,1,39,107150,113401,110090,112272,114779,116920,9503,0,4019,4318,4204,4314,1
22690,20100,1,2,2,25,6220,7257,8480,9769,10057,10346,1302,1500,1600,601,600,700,1
22691,80400,2,2,2,31,3,5,8,0,0,0,3,0,0,0,0,0,0
22692,260500,2,1,2,33,598,1309,5740,24898,150,381,1309,5734,24898,3884,381,2234,0
22693,300100,2,1,2,29,938,5,750,2826,0,18525,7,744,3000,2,18525,3078,0
22694,20400,2,2,2,24,16678,19167,18540,18304,18473,0,22366,0,8200,374,0,0,0
22695,60200,2,2,2,26,3,5,1675,844,200,2930,4,1668,844,1044,2930,3783,0
22696,50500,1,2,1,45,1042,4259,6961,9486,9191,12524,4260,2962,5191,3,3500,3000,1
22697,80200,1,3,2,35,72465,77867,78527,69750,48707,47418,7007,3000,3000,3600,0,2000,1
22698,110100,2,2,1,42,104136,106140,45772,46864,50935,49538,4505,2000,2000,5002,2023,806,1
22699,80100,2,2,2,26,78914,78731,70118,62590,54177,60662,2902,2329,2400,2002,7400,0,0
22700,170300,2,5,1,35,143739,129903,124378,112589,26958,8535,6251,6375,4468,1003,1306,110000,0
22701,50400,1,1,2,52,22555,18980,18836,19425,19414,19427,1302,1318,1303,684,703,696,0
22702,80500,2,1,2,23,6523,65150,53664,50279,41166,28657,65149,2386,2000,2004,3000,1000,0
22703,270400,2,1,1,41,18755,5711,6,0,0,0,1007,0,0,5,0,0,0
22704,180400,2,1,1,42,1524,-5,-4,3844,0,0,14,0,3854,1,0,0,0
22705,200300,2,3,1,58,193393,159551,158494,160375,163444,0,5045,8000,3500,3270,0,0,0
22706,20100,1,2,2,27,17962,17096,14128,12266,10783,5131,1519,4932,9,288,1000,15000,0
22707,50100,2,2,1,35,24639,25069,51232,26230,18755,19227,1505,2300,2800,1005,1150,1000,0
22708,230300,2,2,1,34,5,5,8,1990,0,0,2,0,1990,3,0,0,1
22709,200300,2,1,2,27,136440,110,99238,92388,18758,0,108,99230,10038,18762,0,0,0
22710,140400,2,2,1,33,142360,141241,133786,135943,111264,111785,5303,5300,5000,5003,4500,4500,0
22711,180300,1,2,1,35,3190,3203,271,7352,1385,7880,3205,264,7373,1390,7880,0,0
22712,60300,2,2,2,24,2518,5,7,0,1524,25421,3,0,0,1525,25421,1000,0
22713,50500,2,2,1,23,48561,49649,47254,42541,19716,20145,2001,2003,1298,1005,800,879,1
22714,250100,1,3,1,36,2,5,9,0,0,0,4,0,0,2,0,0,1
22715,200300,1,1,2,29,7467,22187,10382,2669,1024,170722,22184,7,0,6178,180722,5000,0
22716,150300,1,2,2,28,61611,61955,208,51099,24487,17624,5004,200,52399,5068,1500,2200,0
22717,230100,2,1,2,26,50758,52911,54462,53457,55128,52788,3007,3000,2000,2502,2500,2000,0
22718,120500,2,2,1,35,3,5,7,0,0,0,2,0,0,4,0,0,0
22719,50300,1,3,1,53,42261,44248,64113,33406,34104,34869,3005,2500,1985,1168,1256,1316,0
22720,50300,1,3,3,46,24078,22390,3008,5260,1025,5900,1002,3008,5260,1026,5900,2800,0
22721,140300,1,2,1,50,131964,117158,109579,100086,76125,77720,4160,3965,3211,2775,2817,3211,0
22722,330200,2,1,1,40,94389,46011,48132,50195,51942,55963,4005,3000,3000,3004,5000,2000,0
22723,50100,2,1,2,34,60680,54952,54432,48313,19399,19804,4,4500,1200,71943,619,563,1
22724,100300,1,2,2,36,92592,93359,69682,71097,72913,74738,3256,2600,2582,3001,3000,3000,0
22725,460200,2,2,1,35,128303,59259,52108,45512,39041,33571,2377,2008,1560,1460,1299,769,0
22726,120200,2,2,1,40,281,6197,2140,0,0,0,6194,2142,0,5,0,0,0
22727,110200,2,2,2,31,56074,59640,63188,66637,68037,70448,4502,4500,4500,2502,3500,5800,0
22728,60400,1,2,1,47,67720,69506,58544,56705,18352,18195,3004,12423,2000,2001,1000,1000,0
22729,220200,2,2,1,53,36023,12843,8611,5352,-5048,-5048,3012,3040,1000,2,0,0,0
22730,150200,2,1,2,36,7252,4095,36906,35755,16251,7392,1074,35755,2000,1,2000,2931,0
22731,120100,1,1,1,37,117495,104900,58750,60469,57532,55702,3988,3000,5000,0,2000,1600,1
22732,50300,1,2,2,35,48847,49340,49242,43524,27062,27923,1905,1996,2162,2000,1300,2000,0
22733,110300,1,2,1,56,106673,108732,107395,78268,75846,75685,6002,3300,3012,3011,3000,3069,0
22734,320100,2,1,2,32,77056,65462,62687,62597,60080,55314,3006,3000,3017,2105,3000,3000,0
22735,50400,2,2,2,44,43055,43734,27017,28324,8044,8414,1503,1500,1800,502,500,500,0
22736,200400,1,2,2,30,7471,34404,36799,49648,33498,30895,30040,10008,15011,5010,153,14100,0
22737,370100,2,2,2,30,390511,382903,365469,304436,311426,275628,7,0,10019,11002,10000,10000,1
22738,220100,2,2,1,37,195729,197471,189156,187531,187856,186532,8205,0,7000,7001,7200,23700,1
22739,20100,2,2,1,39,19523,16252,6695,5165,5060,2180,1624,1262,1101,2183,0,0,0
22740,480500,2,1,1,45,276684,282333,288128,294000,300000,3493,5651,5792,5880,6004,3493,21308,0
22741,20300,1,1,1,39,15915,17277,20571,20705,20255,19933,1629,3916,750,0,800,850,0
22742,60300,2,2,2,26,36082,37199,38123,39902,58737,56902,2501,2000,3000,20000,3000,2000,0
22743,110500,2,2,1,31,60104,61594,60831,62306,63768,65239,2506,2500,2500,2500,2500,2640,0
22744,410500,2,2,1,36,11194,1836,13752,6033,8326,8926,1834,13745,121,8331,8926,26392,0
22745,450200,1,3,2,39,322404,301527,290132,281667,289459,262269,15002,11000,10013,20005,30000,30000,0
22746,50400,2,2,1,27,35680,34412,30794,31573,35191,34476,3407,0,1300,4300,0,1500,1
22747,50500,2,1,2,25,50541,44691,38502,33769,34211,34944,2561,1900,1355,1302,1300,1500,0
22748,250300,1,3,1,29,249832,191310,90506,92278,93354,95309,8504,3899,3913,3190,3301,3525,0
22749,150300,2,1,2,27,25489,26731,27818,172,0,0,1732,1810,172,4,0,0,0
22750,50400,2,2,1,29,7444,8285,3412,1999,500,0,1033,3423,2005,506,0,0,1
22751,210300,2,3,1,40,26628,25908,28728,27964,28364,28855,7,3550,0,1167,1100,1118,0
22752,30300,1,2,1,48,20333,18949,3403,0,0,0,1583,1033,0,5,0,0,0
22753,200200,1,1,2,39,1492,4247,8241,0,0,0,4253,8511,0,3,0,2401,0
22754,30100,2,1,1,40,26462,27047,27623,28546,13487,8307,2004,1400,1300,701,1000,0,0
22755,260500,2,1,2,32,180892,165417,108230,108860,80757,79073,8252,5500,5000,3502,3000,4000,0
22756,260200,1,1,2,32,505,5,838,0,284,463,4,832,0,285,463,0,1
22757,360200,2,1,1,32,3,18545,9014,9500,8675,6573,18543,10000,10000,9000,6600,32810,0
22758,20400,2,3,1,55,12198,13297,14369,14821,15143,15737,1603,1600,1000,712,1000,1000,0
22759,90300,2,3,1,44,34675,35275,36158,36528,37128,37348,1563,1832,1600,1003,1000,0,0
22760,180300,2,1,2,29,3,5,9,0,0,0,5,0,0,5,0,0,0
22761,80300,2,3,1,31,15012,17439,19154,21807,24442,27038,3003,2000,3000,3001,3000,1000,0
22762,100300,2,3,1,44,58546,54907,54597,53037,54100,53889,2007,1966,1884,1905,1940,2000,0
22763,20500,1,2,1,39,18422,18715,18936,14900,10400,0,1376,1384,615,603,0,0,0
22764,450300,1,3,1,40,28501,13124,9990,4904,45338,51646,1221,3109,4904,45343,7570,11729,0
22765,140400,2,1,1,47,2303,488,495,1011,524,1037,488,487,1011,5,1000,974,0
22766,300200,2,2,1,34,62953,64496,65699,64969,67771,66428,4014,5000,5000,6001,6000,6000,0
22767,80400,2,2,2,25,17221,14849,12727,8808,7952,7925,1402,1600,1088,245,636,0,0
22768,50200,1,2,2,32,16622,16066,17091,18969,18524,18947,5,1294,2181,5,731,586,0
22769,100300,1,1,2,27,96645,99124,97202,69299,68030,63601,5004,5900,0,2505,2500,2600,0
22770,230300,1,1,2,31,4654,3990,2242,-1,-1,-1,4006,2245,0,4,0,279,0
